issn,eigenfactor_score,subject
00435104,7.0218634e-06,4
00435112,0.00047235197,4
00435147,0.0,4
00435325,0.0,4
00435341,0.0,4
00437131,7.718101e-07,4
00437719,0.0,4
00438200,0.0,4
00438243,0.0,4
00439339,0.0,4
00440027,7.3801707e-06,4
00440477,0.00033159117,4
00440507,0.0,4
00440604,0.00016080824,4
0044118X,0.0,4
00441856,3.346833e-05,4
0044197X,0.0,4
00442011,0.0,4
00442267,0.004367842,4
00442275,0.007019432,4
00442313,0.0051584495,4
00442372,0.0,4
00442429,0.0,4
00442585,0.0,4
00443506,0.0,4
00443948,2.3904619e-05,4
0044409X,0.0,4
00444405,0.0,4
00444472,0.00017087963,4
00444502,0.00020100718,4
00444510,0.00022472866,4
00444529,0.0,4
00444537,0.00014986053,4
0044457X,0.00011426267,4
00444596,0.0,4
0044460X,0.00029357025,4
00444618,0.0001836546,4
00444642,0.00095415197,4
00444669,0.0002055441,4
00444677,0.0,4
00445134,0.0,4
00445231,0.0,4
0044586X,0.0,4
00445967,0.0,4
00445991,0.0,4
00447447,0.0,4
0044748X,0.0,4
00448249,0.13249974,4
00448435,0.0,4
00448486,0.0,4
00448613,0.0,4
00448753,0.00016089142,4
00450421,0.0,4
00450618,0.0,4
00450766,0.0,4
00452068,0.08443263,4
00453102,0.0,4
00453609,0.0,4
00455067,0.0,4
00455091,0.0,4
00456535,0.6133479,4
00456713,0.0,4
00457825,0.12170325,4
00457906,0.040525116,4
00457930,0.020039942,4
00457949,0.016456127,4
00461520,0.0,4
0046225X,0.0,4
00462497,0.0,4
00462772,0.0,4
00463892,0.0,4
00465070,0.0,4
00465755,0.0016190393,4
00468177,0.0,4
00468991,0.0,4
00469092,9.8031505e-06,4
00469580,0.0,4
0047231X,0.0,4
00472328,0.0,4
00472352,0.0,4
00472395,0.0,4
00472425,0.0,4
00472468,0.00052152993,4
00472484,0.0,4
00472506,0.0,4
00472530,0.0,4
00472565,0.0,4
0047259X,0.01689687,4
00472689,0.0019960215,4
00472727,0.0,4
00472778,0.0,4
00472786,0.0,4
00472794,0.0,4
00472816,0.0,4
00472875,0.0,4
00472891,0.0,4
00473278,0.0,4
00476374,0.0,4
00479624,0.00053107686,4
00480169,0.0,4
00483486,0.0,4
00483575,0.0,4
0048377X,0.0,4
00483893,0.0,4
00483931,0.0,4
00485675,0.0,4
00485705,0.0,4
00485713,0.0,4
00485772,0.0,4
00485829,0.0,4
00485950,0.0,4
00486604,0.004439247,4
00487120,0.0,4
00487333,0.0,4
00487449,0.0,4
00487554,0.0,4
00489697,0.0,4
00490172,0.0,4
00490857,0.0,4
0049089X,0.0,4
00491241,0.0,4
00492930,0.0002668813,4
00493155,0.0,4
00493848,0.0,4
00494488,0.0,4
00494747,0.0,4
00494755,0.0,4
00496979,0.0,4
00497878,0.0,4
00498246,0.0017406446,4
00498254,0.0,4
00498637,0.0,4
00498653,0.0,4
00650951,0.0,4
00651036,0.0015634468,4
00651281,0.0,4
00651737,0.0,4
00652113,0.0,4
00652156,0.0014357503,4
00652164,0.0,4
00652296,0.0,4
0065230X,0.0,4
00652318,0.0,4
00652377,0.00040321675,4
00652407,0.0,4
00652423,0.0,4
00652458,0.0022567273,4
00652504,0.0,4
00652598,0.0,4
00652601,0.0,4
00652660,0.0,4
00652687,0.010275524,4
00652717,0.0002661143,4
00652725,0.0008382998,4
00652776,0.0,4
00652806,0.0,4
00652881,0.0,4
00652911,0.0,4
00653055,0.00047073513,4
0065308X,0.0,4
00653101,0.0,4
00653160,0.00012288023,4
00653195,0.0006255253,4
00653276,0.0006057095,4
00653454,0.0,4
00653527,0.0,4
00654663,0.0001793321,4
00657743,0.0,4
00659258,0.00014361597,4
00659266,0.0024371205,4
00662216,0.0003200981,4
00664103,0.0007020899,4
00664146,0.015139994,4
00664154,0.0,4
00664170,0.0,4
00664189,0.020123357,4
00664197,0.0,4
00664219,0.0,4
00664227,0.0,4
0066426X,0.012050262,4
00664278,0.0,4
00664286,0.0,4
00664308,0.0,4
00664677,0.0,4
00664804,0.0,4
00664812,0.0,4
00664871,0.0,4
00665452,0.0020329603,4
00665924,0.0,4
00665983,0.0,4
00666041,0.0,4
00666637,0.0,4
00666890,0.0,4
0066782X,0.0,4
00670049,0.06463888,4
00670057,0.0007560919,4
00671924,0.0,4
0067270X,0.0,4
00672904,0.005700474,4
00673064,0.00017359179,4
0067964X,2.1837193e-05,4
00679925,5.8041653e-05,4
00680346,0.0,4
0068113X,0.0,4
00682454,0.0,4
00682462,0.0,4
00692328,0.0,4
00699616,0.0,4
00702153,0.0,4
0070217X,0.0,4
0070251X,0.0,4
00703370,0.0,4
00708356,0.0,4
00711136,0.00038252,4
00711365,0.0,4
00713260,0.0,4
00721050,0.011630015,4
00724769,0.0,4
00725285,0.001543195,4
00727830,0.0005557808,4
00729752,0.0,4
00732877,0.0,4
00733407,0.0,4
00738301,0.0021279878,4
00739855,0.0,4
00740276,0.0,4
00741914,0.0,4
00747742,0.0,4
00754102,0.0027129997,4
00754269,0.0,4
00755974,0.0,4
00756334,0.0,4
00756458,0.0,4
00758434,0.0032838788,4
00758442,0.0,4
00758450,0.0028304348,4
00758914,0.0,4
00759511,0.0,4
00762997,0.0,4
00765376,0.0008354786,4
00766097,0.0,4
00766879,0.0,4
00769924,8.090884e-05,4
00770507,2.971993e-05,4
00771554,0.00017816876,4
00776297,0.0,4
00777757,0.0001550515,4
00778923,0.0,4
00778958,0.0,4
00779954,0.0,4
00779962,0.0,4
00783234,0.0,4
00785466,0.0001482004,4
0079032X,0.0,4
00791636,0.0,4
00794236,0.0,4
0079497X,0.0,4
00796107,0.0,4
00796123,0.0,4
00796425,0.07874457,4
00796468,0.0,4
00796565,0.009282069,4
00796611,0.0,4
00796638,0.00026756292,4
00796700,0.0,4
00796727,0.0039298306,4
00796786,0.001852336,4
00796816,0.0,4
00797138,0.0,4
00797421,0.0,4
00801844,0.0,4
00804606,0.0,4
00806234,0.0,4
00806757,0.0,4
00808784,0.0004115235,4
00809993,0.0,4
00811750,0.0,4
00811947,0.000118383876,4
00812463,0.0,4
00813834,0.0,4
00813869,9.022471e-05,4
00815438,0.0016312487,4
00815993,0.0004165507,4
00816485,0.0,4
00816906,0.0001539403,4
00820717,0.00028058173,4
00825638,0.0,4
00836729,0.0,4
00836915,1.340737e-05,4
00840173,0.0,4
00844276,0.0,4
00846570,0.0,4
00846597,0.0,4
00846724,0.0,4
00851892,0.0,4
00852538,0.0,4
00856320,0.0,4
00900036,0.0,4
00902616,0.0,4
00902977,0.0,4
00903493,0.0,4
00903558,0.0,4
00903752,0.0028859032,4
00903973,0.004563412,4
00904295,0.0,4
00904341,0.0085350135,4
00904392,0.0,4
00904848,0.0,4
0090502X,0.0,4
00905364,0.09724692,4
00905992,0.0,4
00906778,0.14976579,4
00906905,0.0,4
00906964,0.0,4
00907324,0.0,4
00908258,0.0,4
00908657,0.0,4
00909556,0.057350896,4
00909882,0.0,4
00910260,0.0,4
00910562,0.0,4
0091150X,0.0048805466,4
00911674,0.0,4
00911798,0.011450981,4
00912131,0.0,4
00912174,0.0,4
00912700,0.0,4
00912751,0.0,4
00913022,0.0,4
00913057,0.0,4
00913286,0.010219712,4
00913367,0.0,4
00913847,0.0,4
00914037,0.004118157,4
00914150,0.0,4
00914509,0.0,4
00914916,0.0,4
00915521,0.0,4
00916331,0.0,4
00916749,0.0,4
00916765,0.0,4
0091679X,0.0,4
0091732X,0.0,4
00917435,0.0,4
00917613,0.048282687,4
00917710,0.0,4
00918369,0.0,4
00919578,8.202505e-05,4
0092055X,0.0,4
00920606,0.0,4
00920703,0.0,4
00925853,0.0,4
0092623X,0.0,4
0092640X,0.0016060378,4
00926566,0.0,4
00927872,0.0059104674,4
00928240,0.0,4
00928674,0.0,4
00930334,0.0,4
00931896,0.0,4
00933104,0.0,4
00933813,0.014882746,4
00934690,0.0,4
00936413,0.0056634657,4
00936502,0.0,4
0093691X,0.0,4
00937355,0.0,4
00937711,0.0,4
00938157,0.0,4
00938548,0.0,4
0093934X,0.0,4
00939994,0.08377786,4
00940143,0.0,4
0094114X,0.038535852,4
00941190,0.0,4
00941298,0.0,4
00942405,0.0,4
0094243X,0.070060685,4
00943061,0.0,4
00944289,0.0015181741,4
00945056,0.0,4
00945145,0.0,4
00945765,0.04478457,4
0094582X,0.0,4
00946176,0.0,4
0094730X,0.0,4
00948276,0.30115688,4
00948373,0.0,4
00948705,0.0,4
00949000,0.0008263963,4
00949655,0.012189467,4
00949930,0.0017047735,4
00950033,0.0033549934,4
00950696,0.0,4
00951137,0.0,4
00952443,0.0013054652,4
00952583,0.0,4
00952990,0.0,4
0095327X,0.0,4
00953628,0.0,4
00953997,0.0,4
00954470,0.0,4
00954527,0.0,4
00954616,0.006861714,4
00954829,0.0,4
00955108,0.0,4
00958956,0.004493941,4
00958964,0.0,4
00958972,0.004324624,4
00959782,0.002564756,4
00961191,0.0,4
0096140X,0.0,4
00963003,0.02630567,4
00963402,0.0,4
00963925,0.0,4
00970549,0.0,4
00973157,0.0,4
00973165,0.0046441006,4
00974463,0.0,4
00975397,0.00600251,4
00976156,0.0060425075,4
00978078,0.0,4
00978493,0.01229828,4
0097966X,0.005207658,4
00979805,0.0,4
00980331,0.0,4
00981354,0.033260763,4
00981389,0.0,4
00982202,0.006339911,4
00982997,0.0,4
00983004,0.020933468,4
00983063,0.005660931,4
00983500,0.007392938,4
00985589,0.024787588,4
00986283,0.0,4
00986445,0.004824168,4
00987484,0.0,4
00987921,0.0,4
00988472,0.0,4
00988847,0.016845945,4
00989134,0.0,4
00989886,0.005760265,4
00991112,0.0027193867,4
00991333,0.0,4
00991767,0.0,4
00992240,0.0,4
00992399,0.0,4
01001965,0.0,4
0100204X,0.0,4
01002945,0.0,4
01003143,0.0,4
0100316X,0.0,4
01004042,0.0020256962,4
01005502,0.0,4
01006045,0.0,4
01006916,0.0020912369,4
01006991,0.0,4
01007203,0.0,4
0100736X,0.0,4
01008307,0.0,4
0100879X,0.0,4
01011774,0.0,4
01012800,0.0,4
01013157,0.0,4
01013173,0.0,4
01013335,0.0,4
01014161,0.0,4
0101465X,0.0,4
01016040,0.00028230323,4
01017004,0.00027567163,4
01017438,0.0004928668,4
01017659,9.014466e-07,4
01018191,5.8028995e-06,4
01019759,0.0009985316,4
01020536,0.0,4
01020935,0.0,4
0102311X,0.0,4
01023306,0.0,4
01023616,0.0,4
01024388,0.0,4
01024582,0.00060538325,4
01024698,0.0,4
01025198,0.00026328693,4
0102552X,0.0,4
01026933,0.0,4
01027352,2.1638969e-05,4
01027786,0.0012582134,4
01028464,0.00050915463,4
01028650,0.0,4
01029800,8.871179e-05,4
01030582,0.0,4
01030752,0.0016616978,4
01031104,0.0,4
01031538,0.0,4
01031570,0.0,4
0103166X,0.0,4
01032003,0.0,4
01032100,0.0,4
01033786,0.0,4
01034014,0.0,4
01034308,0.0002756419,4
01034499,0.0,4
01035053,0.0023844312,4
01036351,0.0,4
0103636X,0.0,4
01036440,0.0,4
01036513,0.0008607954,4
01036831,0.0,4
01036971,0.0,4
01037331,0.0,4
0103846X,0.0,4
01038478,0.0,4
0103863X,0.0,4
01039733,0.0033198025,4
01039954,0.0,4
01040014,0.0,4
01040618,0.0,4
01040707,0.0,4
01041290,0.0,4
01041428,0.0011497593,4
01044036,0.0,4
01044230,0.0,4
0104530X,0.0028490762,4
01045431,1.0011939e-06,4
01045970,0.0,4
01046276,0.0,4
01046500,0.00043668607,4
01046632,0.0024063862,4
01047183,0.0,4
01047760,0.0,4
01048929,0.0,4
01049070,0.0,4
01049224,0.00025707105,4
01051873,0.0,4
01052896,0.0,4
01054538,0.0,4
01057510,0.0,4
0107055X,0.0,4
01080288,0.0,4
01088416,0.0,4
01095641,0.03238348,4
01115499,0.00016048527,4
01118889,0.0,4
01121642,0.0,4
01140582,0.0,4
01140671,0.0,4
01145916,0.0,4
01152130,0.00013191329,4
01160710,0.0,4
01161105,0.0,4
01166069,0.0,4
01171968,0.0,4
01176293,0.0,4
01183265,0.0,4
01183362,0.0,4
01195646,0.0,4
01197312,9.634434e-06,4
01200011,0.0,4
01200275,0.0,4
01200283,0.00030195378,4
01200488,0.0,4
01200542,6.025816e-05,4
01200690,0.0,4
01200739,0.0,4
01200976,0.0,4
0120100X,2.6584376e-05,4
01201425,0.00010583229,4
01201700,0.0,4
01201751,0.000870838,4
01202804,0.0,4
01202812,0.0,4
01203053,0.0,4
01203479,0.0,4
01203592,0.0,4
01203630,9.673797e-06,4
01203754,0.0,4
0120386X,0.0,4
01203916,0.0,4
01204157,0.0,4
01204173,0.0,4
0120419X,9.0303234e-05,4
01204203,0.0,4
01204327,0.0,4
01204645,0.0,4
01204823,0.0,4
01205307,0.0,4
0120548X,0.0,4
01205609,0.0004900004,4
01205919,0.0,4
01206230,0.00042326262,4
01206346,0.0,4
0120677X,0.0,4
01207555,0.0,4
01208322,0.0,4
01209965,0.0,4
01210041,0.0,4
01210483,0.0,4
0121053X,0.0,4
01211048,0.0,4
01211129,0.00039601524,4
0121117X,0.0,4
01211935,0.0,4
0121215X,0.0,4
0121246X,0.0,4
01214004,0.0,4
01214470,0.00010275286,4
01214772,0.0,4
01214993,2.2573431e-05,4
01215051,0.0,4
01215167,0.0,4
01215337,0.0,4
01215469,0.0,4
01215612,0.0,4
01216538,0.0,4
01216805,0.0,4
01217372,0.0,4
0121747X,0.0,4
01217488,0.0002994178,4
0121750X,0.00021686449,4
01217550,0.0,4
01218123,0.0,4
01218530,0.0,4
01220268,0.0,4
0122056X,2.601989e-05,4
01221213,0.0,4
01221701,0.00026277156,4
01223461,0.0001625983,4
0122350X,9.927496e-06,4
01225383,0.00016928583,4
01226339,0.0,4
01227238,0.0,4
01227262,0.0,4
01227483,0.0,4
0122820X,0.00012072462,4
01228285,0.0,4
01228900,0.0,4
0122994X,0.0,4
01230425,0.0,4
01231294,0.0,4
01231472,0.0,4
01232126,7.9253674e-05,4
01233033,0.00016205349,4
01233068,0.0,4
01233122,0.0,4
01233432,0.0,4
01233475,0.0,4
01234366,0.0,4
01234412,0.0,4
01234641,0.0,4
01234986,0.0,4
01237047,0.0,4
01237799,0.0008174952,4
01238590,0.0,4
01239155,0.0,4
0123921X,0.00033907365,4
0124177X,0.0,4
01242253,0.0,4
01244108,0.0,4
01244620,0.0,4
01245821,0.0,4
01245996,0.0,4
01247441,0.0,4
01247913,0.0,4
01248170,0.00044920793,4
01253611,0.0,4
01256726,0.0,4
01258281,0.0014345269,4
01259202,1.49214175e-05,4
01259849,9.276109e-05,4
01261568,0.0007279783,4
0126219X,7.9948375e-05,4
01263188,4.7689093e-05,4
01263463,1.6876798e-05,4
01264036,1.8518575e-05,4
01264907,0.00017866802,4
0126513X,3.2939985e-05,4
01265539,5.14916e-05,4
01266187,0.00032080006,4
01266705,0.004600798,4
01268643,0.0,4
01277812,7.774184e-06,4
01278274,0.00013195128,4
01279084,0.0005867682,4
01279246,8.156604e-05,4
01279696,0.0010802151,4
01279750,9.3312476e-05,4
01281666,0.00021487747,4
01281852,5.9405975e-05,4
01282530,0.0,4
01282581,5.709329e-06,4
01282670,0.0,4
0128326X,0.00013595099,4
01284428,0.00031034613,4
01290541,0.0012944394,4
0129055X,0.001992464,4
01290657,0.01100084,4
01290835,4.366345e-05,4
01291564,8.765787e-05,4
0129167X,0.002038517,4
01291831,0.0039281873,4
01292986,0.0,4
01296264,0.00032512564,4
01296612,0.0,4
01297619,0.0,4
01300075,0.0,4
01300083,0.0,4
01300105,0.0,4
01300113,0.0,4
01302906,0.00017894834,4
01303082,5.581826e-05,4
01303872,6.08025e-05,4
01305522,0.0005497179,4
01309080,2.8418277e-05,4
01309420,6.3413834e-05,4
01311646,0.0,4
01312189,1.0044907e-05,4
01312227,0.0,4
01312812,0.0,4
01312928,3.4851822e-05,4
0131579X,6.2817104e-05,4
01316141,0.0,4
01316230,2.2216183e-05,4
01317393,1.421676e-06,4
01318942,3.587403e-06,4
01319582,6.281629e-05,4
01320890,0.00069010374,4
01321625,0.0,4
01322222,2.7357266e-05,4
01322818,6.651696e-06,4
01322826,0.00016279453,4
01323423,0.0,4
0132344X,1.5083968e-05,4
01323474,2.6098374e-05,4
01324713,4.764363e-05,4
01326651,5.9156657e-05,4
01330179,0.0,4
01330276,0.00011690815,4
01333399,2.3170837e-06,4
01333666,6.343789e-06,4
01333720,0.0,4
01333852,0.0008100556,4
01342452,0.0016310632,4
01343475,0.0,4
01344889,0.00041448526,4
01345583,2.7756963e-05,4
01350536,0.0,4
01352377,0.0,4
01353152,0.0001276443,4
01355910,0.00022698444,4
0136006X,0.0,4
01361449,0.0,4
01361694,0.0,4
01363360,3.3899818e-05,4
01365835,5.9191265e-05,4
01367463,4.043937e-05,4
01370944,0.0,4
01370952,0.0,4
01371592,0.0,4
01371673,0.0,4
01372459,0.0,4
01372904,3.132426e-05,4
01372971,0.00012135022,4
01373420,0.0,4
01373587,0.0,4
01373676,8.476846e-06,4
0137477X,0.0,4
01375075,0.00039389025,4
01375520,0.0,4
01375725,3.1947726e-05,4
01375881,0.0,4
01376616,0.000115107,4
01376934,0.0002863828,4
01376985,0.0,4
01377221,0.0,4
01379585,0.0,4
01380370,9.538201e-05,4
01380680,0.00040761323,4
01384821,0.0007397836,4
01389130,0.0,4
0139570X,0.0,4
01399918,0.0012240475,4
01400118,0.0,4
01401963,0.0,4
01401971,0.0,4
01402382,0.0,4
01402390,0.0,4
01403664,0.039395534,4
0140525X,0.0,4
01406701,1.7189195e-05,4
01406736,0.0,4
01407007,0.027713409,4
01407775,0.0,4
01407783,0.0,4
01407791,0.0,4
01409883,0.0,4
01410229,0.0,4
01410296,0.15365219,4
01410423,0.0,4
01410768,0.0,4
01411136,0.0,4
01411187,0.028938813,4
01411594,0.0017402143,4
01411926,0.0,4
01413910,0.03515713,4
01415387,0.0,4
01415492,0.0,4
01416359,0.014412077,4
01416421,0.0007954969,4
01416707,0.0,4
01418130,0.0,4
01418211,0.0,4
01418955,0.0,4
01419331,0.012130926,4
01419382,0.009228628,4
0141982X,0.0,4
01419838,0.0,4
01419870,0.0,4
01419889,0.0,4
01420615,0.09142804,4
01421123,0.061028086,4
0142159X,0.0,4
01422421,0.0040840753,4
01422782,0.0,4
01423312,0.008684119,4
01424319,0.0,4
01425242,0.0,4
01425455,0.0,4
01425463,0.0,4
01425471,0.0,4
01425692,0.0,4
01426001,0.0,4
01426338,0.0,4
01426397,0.0,4
0142694X,0.0,4
01427164,0.0,4
01427237,0.0,4
0142727X,0.009540784,4
01427873,0.0,4
01429418,0.041632045,4
01429612,0.2131464,4
0143005X,0.0,4
01430750,0.006898335,4
01430807,0.0045275986,4
01431161,0.023834322,4
01432044,0.0,4
01432087,0.0044110087,4
01432095,0.0,4
01432885,0.0,4
01433334,0.0,4
01433369,0.0007978952,4
01433636,0.0,4
01433768,0.0,4
01433857,0.0031169571,4
01434004,0.0,4
01434160,0.0,4
01434179,0.0,4
01434632,0.0,4
01435124,0.0,4
01435221,0.0,4
01435671,0.0,4
01436228,0.0,4
01436244,0.002144236,4
01436570,0.0,4
01436597,0.0,4
01437208,0.06335418,4
01437496,0.012687506,4
01437720,0.0,4
01437739,0.0,4
0143814X,0.0,4
01438166,0.033182826,4
0143831X,0.0,4
0143974X,0.033401284,4
01439782,0.004214344,4
0143991X,0.0043018945,4
01441647,0.0,4
0144235X,0.0012790706,4
01442872,0.0,4
0144333X,0.0,4
01443410,0.0,4
01443577,0.0,4
01443585,0.0,4
01443615,0.0,4
01445154,0.002184237,4
01445340,0.0,4
01445596,0.0,4
01445987,0.0,4
01446193,0.0,4
01446657,0.0,4
01446665,0.0,4
0144686X,0.0,4
01447394,0.0,4
01448188,0.0,4
01448420,0.018514935,4
01448463,0.0,4
01448609,0.0,4
01448617,0.0,4
01448765,0.0,4
0144929X,0.0,4
01452126,0.0,4
01452134,0.0,4
0145305X,0.0,4
0145479X,0.0,4
0145482X,0.0,4
01455532,0.0,4
01455613,0.0,4
01457632,0.0028600902,4
01458752,0.00051275326,4
01458876,0.015542065,4
01458884,0.047905385,4
01458892,0.027515143,4
0145935X,0.0,4
01459740,0.0,4
01460005,0.0,4
01461044,0.0,4
01461079,0.0,4
01461109,0.0,4
01461672,0.0,4
01462679,0.0,4
01462806,0.0,4
01463373,0.0,4
01463721,0.0,4
01464116,0.0011224712,4
01464760,0.0,4
01464833,0.001285929,4
01466216,0.0,4
01466380,0.006963614,4
01466410,0.010496042,4
01466453,0.006907262,4
01466615,0.0,4
01467239,0.0,4
01467875,0.0,4
01468030,0.00028570395,4
01468693,0.0,4
01469428,0.0,4
01469592,0.11195167,4
0147006X,0.0,4
01470272,0.0,4
01471473,0.0,4
01471694,0.0,4
01471724,0.0,4
01471767,0.0,4
01471937,0.000117770665,4
01472011,0.0,4
01475185,0.0,4
01475916,0.0,4
01475967,0.0,4
0147619X,0.0,4
01476513,0.0,4
01476874,0.0,4
01476882,0.0012303365,4
01477447,0.0,4
01478389,0.0,4
01478885,0.0,4
01479563,0.0,4
01479571,0.0,4
01480545,0.012207992,4
01480731,0.024264503,4
01482963,0.0,4
0148396X,0.0,4
01484184,0.0,4
01484834,0.0,4
01486055,0.00707303,4
01486071,0.0,4
01486195,0.0,4
0148639X,0.0,4
01487043,0.0,4
01487191,0.013583096,4
01488376,0.0,4
01489267,0.00047090507,4
01490400,0.0,4
01490419,0.0010333876,4
01490451,0.0,4
01491423,0.0067051584,4
01491970,0.021188485,4
01492063,0.0,4
01492136,0.0006952468,4
01492195,0.0,4
01492918,0.0,4
01494929,0.0,4
01495739,0.002877196,4
01495992,0.0,4
01496085,0.0,4
01496115,0.002197759,4
01496395,0.008000326,4
01497189,0.0,4
01497634,0.0,4
01498029,0.0003921018,4
01499009,0.0,4
01509861,0.0,4
01519107,0.00064369745,4
01519638,0.0,4
01534092,0.0,4
01539345,0.0,4
01543229,0.0,4
01550640,0.0,4
01559982,0.0,4
01565788,0.0,4
0157244X,0.0,4
01576321,0.0,4
0158037X,0.0,4
01584197,0.0,4
01587919,0.0,4
01596306,0.0,4
01597868,0.0,4
01600176,0.0,4
01602446,0.0,4
01602527,0.0,4
01602896,0.0,4
0160323X,0.0,4
01603477,0.0,4
01604120,0.0,4
0160449X,0.0,4
0160564X,0.0,4
01605682,0.0,4
01605976,0.0,4
01606379,0.0,4
01606891,0.0,4
01606972,0.0,4
01607383,0.0,4
01607634,0.0004542882,4
01607642,0.00020738234,4
01607715,0.0,4
0160791X,0.0,4
01608061,0.0,4
01609289,0.0,4
01609327,0.0,4
01609963,0.0,4
01610457,0.005197315,4
01611194,0.00077875535,4
01611461,0.0,4
01611712,0.0010939887,4
01612840,0.0,4
01613499,0.0,4
01614681,0.0,4
01614754,0.0,4
01614940,0.004746066,4
01615440,0.0,4
01615505,0.0,4
01615890,0.0,4
01616412,0.0,4
01616420,0.0,4
01616846,0.0,4
01617346,0.0,4
01617761,0.0,4
01618105,0.0,4
0161813X,0.0,4
01618938,0.0,4
01619268,0.0,4
0161956X,0.0,4
01620134,0.025974901,4
01620436,0.0,4
01621424,0.0,4
01621459,0.11511791,4
0162220X,0.0,4
01622439,0.0,4
01623257,0.0,4
01623532,0.0,4
01623737,0.0,4
01625098,0.0,4
01625519,9.3958715e-06,4
01626434,0.0,4
01626620,0.0,4
01628828,0.29569244,4
0162895X,0.0,4
01629778,0.0,4
01630563,0.0023704304,4
01632116,0.0,4
01632787,0.0,4
01633864,0.0,4
01634356,0.0,4
01634372,0.0,4
01634437,0.0,4
01634453,0.0,4
01634984,0.0,4
01635158,0.0,4
01635581,0.0,4
01635700,0.0003406368,4
01635808,0.0021829864,4
01635840,0.00065870833,4
01635948,0.0006404546,4
01635980,0.0006230124,4
01635999,0.002280566,4
01636383,0.0,4
01636804,0.06392282,4
01637258,0.0,4
01637525,0.0,4
0163769X,0.0,4
01637827,0.0,4
01638343,0.0,4
0163853X,0.0,4
01638548,0.0,4
01638998,0.005888319,4
01639625,0.0,4
01639641,0.0,4
01640275,0.0,4
01640291,0.0,4
01640313,0.0014631685,4
01640704,0.0,4
01640925,0.0021887443,4
01641212,0.023475317,4
0164212X,0.0,4
01642472,0.0,4
01647954,0.0,4
01650009,0.0,4
01650106,0.0,4
01650114,0.014497711,4
01650157,0.0,4
01650203,0.0,4
01650254,0.0,4
01650270,0.0,4
01650327,0.0,4
01650378,0.0,4
01650424,0.0,4
01650521,0.0,4
01650653,0.0,4
01651587,0.0,4
01651684,0.038371634,4
01651765,0.0,4
01651781,0.0,4
01651889,0.0,4
01652125,0.0045908783,4
01652176,0.0,4
0165232X,0.01694689,4
01652370,0.035467148,4
01652427,0.0,4
01652478,0.0,4
01654004,0.0,4
01654101,0.0,4
01654896,0.0,4
01655515,0.0,4
01655728,0.0,4
01655752,0.0,4
01655876,0.0,4
01656147,0.0,4
01657380,0.0,4
01657836,0.0,4
01659936,0.11690773,4
01660462,0.0,4
01660470,0.0,4
01660616,0.0,4
01660934,0.0,4
0166218X,0.013245655,4
01662236,0.0,4
01663542,0.0,4
01663615,0.034519773,4
01664328,0.0,4
0166445X,0.0,4
01664972,0.0,4
01665162,0.0153695755,4
0166526X,0.0010887178,4
01665316,0.0013505722,4
01666851,0.0,4
01666991,0.0,4
01668595,0.0,4
01668641,0.0029584307,4
01671987,0.0,4
01672533,0.0,4
01672681,0.0,4
01672738,0.015010667,4
01672789,0.01844124,4
01672991,0.0004205354,4
01674048,0.051816545,4
01674366,0.0,4
01674412,0.0,4
01674544,0.0,4
01674730,0.010503417,4
0167482X,0.0,4
01674870,0.0,4
01674889,0.0,4
01674943,0.0,4
01675133,0.0,4
01675265,0.0,4
01675273,0.0,4
01675729,0.0,4
0167577X,0.0924101,4
01675877,0.0,4
01675923,0.0,4
0167594X,0.0,4
01676105,0.02547614,4
01676245,0.0,4
01676296,0.0,4
01676318,0.0,4
01676369,0.0,4
01676377,0.007546709,4
01676393,0.009625873,4
01676423,0.0036130678,4
01676636,0.023409348,4
01676687,0.0,4
01676806,0.0,4
01676830,0.0,4
01676857,0.0,4
01676903,0.0,4
01676911,0.015245375,4
01676997,0.0,4
01677012,0.0,4
01677055,0.038196694,4
01677152,0.010840479,4
01677187,0.0,4
01677322,0.20731458,4
0167739X,0.09116132,4
01677411,0.0,4
01677659,0.0,4
01677764,0.0005898372,4
01677799,0.0,4
01678019,0.0024022975,4
0167806X,0.0,4
01678094,0.00046152665,4
01678116,0.0,4
01678140,0.0,4
01678191,0.0024943198,4
01678299,0.0042486214,4
01678329,0.0,4
01678396,0.003634383,4
01678442,0.033551812,4
01678507,0.0,4
01678655,0.0405416,4
01678760,0.0,4
01678809,0.0,4
01678892,0.0,4
01679236,0.0,4
01679260,0.0042739986,4
01679295,9.532068e-05,4
01679317,0.009592307,4
01679457,0.0,4
01679473,0.031490475,4
01680072,0.0026313418,4
01680102,0.0,4
01681222,0.00037029167,4
01681273,0.00043166443,4
01681591,0.0,4
01681605,0.0,4
01681656,0.0,4
01681699,0.0,4
01681702,0.0,4
01681923,0.0,4
01682563,0.0077124597,4
01682601,0.0,4
01683659,0.0,4
0168583X,0.014873623,4
01686577,0.0,4
01687034,0.0,4
01687433,0.0017965512,4
01688162,0.0,4
01688227,0.0,4
01688278,0.0,4
01688510,0.0,4
0168874X,0.005003403,4
01689002,0.032769993,4
01689274,0.013632031,4
01689452,0.0,4
01689525,0.0,4
01689673,0.0013350917,4
0169023X,0.0029082557,4
01691317,0.0,4
01691368,0.040416647,4
01691864,0.0069973213,4
01692046,0.0,4
01692070,0.032950442,4
01692607,0.0,4
01692968,0.0016839884,4
01693298,0.008733531,4
01693816,0.0,4
01693867,0.0,4
01693913,0.009264145,4
0169409X,0.0,4
01694243,0.0,4
